,date,temperature_2m,dew_point_2m,precipitation,weather_code,HDD,CDD
386,2024-09-12 06:00:00+00:00,53.8619,46.8196,0.0,0.0,11.138099670410156,0.0
387,2024-09-12 07:00:00+00:00,52.6019,47.2642,0.0,0.0,12.398101806640625,0.0
388,2024-09-12 08:00:00+00:00,51.5219,47.16194,0.0,0.0,13.478099822998047,0.0
389,2024-09-12 09:00:00+00:00,51.1619,45.533585,0.0,0.0,13.83810043334961,0.0
390,2024-09-12 10:00:00+00:00,50.4419,44.831207,0.0,0.0,14.558101654052734,0.0
391,2024-09-12 11:00:00+00:00,50.2619,44.32941,0.0,0.0,14.73809814453125,0.0
392,2024-09-12 12:00:00+00:00,54.8519,50.109688,0.0,0.0,10.148101806640625,0.0
393,2024-09-12 13:00:00+00:00,58.9919,53.505135,0.0,0.0,6.008098602294922,0.0
394,2024-09-12 14:00:00+00:00,63.8519,54.267746,0.0,0.0,1.148101806640625,0.0
395,2024-09-12 15:00:00+00:00,67.7219,55.107155,0.0,0.0,0.0,2.7219009399414062
396,2024-09-12 16:00:00+00:00,70.6919,56.587257,0.0,0.0,0.0,5.691902160644531
397,2024-09-12 17:00:00+00:00,71.7719,60.22818,0.0,1.0,0.0,6.7718963623046875
398,2024-09-12 18:00:00+00:00,74.0219,59.722248,0.0,0.0,0.0,9.021896362304688
399,2024-09-12 19:00:00+00:00,76.3619,60.981827,0.0,0.0,0.0,11.361900329589844
400,2024-09-12 20:00:00+00:00,77.2619,61.825233,0.0,0.0,0.0,12.26190185546875
401,2024-09-12 21:00:00+00:00,77.3519,60.435753,0.0,0.0,0.0,12.351898193359375
402,2024-09-12 22:00:00+00:00,73.9319,60.98841,0.0,0.0,0.0,8.931900024414062
403,2024-09-12 23:00:00+00:00,71.3219,59.799683,0.0,0.0,0.0,6.3218994140625
404,2024-09-13 00:00:00+00:00,68.801895,58.218468,0.0,0.0,0.0,3.8018951416015625
405,2024-09-13 01:00:00+00:00,66.3719,57.83489,0.0,0.0,0.0,1.3719024658203125
406,2024-09-13 02:00:00+00:00,64.3919,57.738075,0.0,0.0,0.6081008911132812,0.0
407,2024-09-13 03:00:00+00:00,62.5019,58.579597,0.0,0.0,2.4981002807617188,0.0
408,2024-09-13 04:00:00+00:00,61.2419,58.592724,0.0,0.0,3.758098602294922,0.0
409,2024-09-13 05:00:00+00:00,60.161903,58.130142,0.0,2.0,4.838096618652344,0.0
410,2024-09-13 06:00:00+00:00,59.5319,56.595867,0.0,2.0,5.468101501464844,0.0
411,2024-09-13 07:00:00+00:00,58.5419,54.68542,0.0,3.0,6.458099365234375,0.0
412,2024-09-13 08:00:00+00:00,59.2619,56.329266,0.0,1.0,5.73809814453125,0.0
413,2024-09-13 09:00:00+00:00,57.5519,54.024532,0.0,0.0,7.448101043701172,0.0
414,2024-09-13 10:00:00+00:00,55.6619,51.85295,0.0,1.0,9.33810043334961,0.0
415,2024-09-13 11:00:00+00:00,55.2119,52.026493,0.0,2.0,9.788101196289062,0.0
416,2024-09-13 12:00:00+00:00,58.6319,57.203423,0.0,3.0,6.368099212646484,0.0
417,2024-09-13 13:00:00+00:00,63.3119,60.639244,0.0,2.0,1.6880989074707031,0.0
418,2024-09-13 14:00:00+00:00,67.6319,62.284065,0.0,3.0,0.0,2.63189697265625
419,2024-09-13 15:00:00+00:00,70.7819,63.2155,0.0,2.0,0.0,5.781898498535156
420,2024-09-13 16:00:00+00:00,74.561905,64.133965,0.0,0.0,0.0,9.561904907226562
421,2024-09-13 17:00:00+00:00,77.9819,65.26697,0.0,0.0,0.0,12.981903076171875
422,2024-09-13 18:00:00+00:00,78.7919,63.738216,0.0,0.0,0.0,13.791900634765625
423,2024-09-13 19:00:00+00:00,79.3319,63.277058,0.0,0.0,0.0,14.331901550292969
424,2024-09-13 20:00:00+00:00,79.9619,60.220097,0.0,0.0,0.0,14.961898803710938
425,2024-09-13 21:00:00+00:00,78.4319,62.435627,0.0,0.0,0.0,13.431900024414062
426,2024-09-13 22:00:00+00:00,76.3619,61.456593,0.0,0.0,0.0,11.361900329589844
427,2024-09-13 23:00:00+00:00,73.2119,60.30674,0.0,0.0,0.0,8.211898803710938
428,2024-09-14 00:00:00+00:00,69.0719,60.055077,0.0,0.0,0.0,4.0718994140625
429,2024-09-14 01:00:00+00:00,66.551895,59.11825,0.0,0.0,0.0,1.5518951416015625
430,2024-09-14 02:00:00+00:00,65.2919,57.165886,0.0,0.0,0.0,0.291900634765625
431,2024-09-14 03:00:00+00:00,63.1319,56.16111,0.0,0.0,1.8680992126464844,0.0
432,2024-09-14 04:00:00+00:00,61.6019,56.38876,0.0,0.0,3.398101806640625,0.0
433,2024-09-14 05:00:00+00:00,60.7919,57.215187,0.0,0.0,4.208099365234375,0.0
434,2024-09-14 06:00:00+00:00,60.7919,55.59673,0.0,2.0,4.208099365234375,0.0
435,2024-09-14 07:00:00+00:00,59.171898,54.34073,0.0,0.0,5.828102111816406,0.0
436,2024-09-14 08:00:00+00:00,58.0019,54.467697,0.0,0.0,6.998100280761719,0.0
437,2024-09-14 09:00:00+00:00,57.4619,54.55187,0.0,0.0,7.5381011962890625,0.0
438,2024-09-14 10:00:00+00:00,56.5619,53.049545,0.0,2.0,8.438098907470703,0.0
439,2024-09-14 11:00:00+00:00,56.5619,52.423542,0.0,0.0,8.438098907470703,0.0
440,2024-09-14 12:00:00+00:00,60.0719,58.927265,0.0,0.0,4.9281005859375,0.0
441,2024-09-14 13:00:00+00:00,65.0219,62.329758,0.0,0.0,0.0,0.0218963623046875
442,2024-09-14 14:00:00+00:00,69.7919,65.41427,0.0,1.0,0.0,4.791900634765625
443,2024-09-14 15:00:00+00:00,74.561905,66.497925,0.0,0.0,0.0,9.561904907226562
444,2024-09-14 16:00:00+00:00,77.6219,66.22408,0.0,0.0,0.0,12.621902465820312
445,2024-09-14 17:00:00+00:00,78.8819,65.67342,0.0,0.0,0.0,13.88189697265625
446,2024-09-14 18:00:00+00:00,80.2319,65.08995,0.0,0.0,0.0,15.231903076171875
447,2024-09-14 19:00:00+00:00,81.1319,64.95961,0.0,0.0,0.0,16.13189697265625
448,2024-09-14 20:00:00+00:00,82.7519,63.340027,0.0,0.0,0.0,17.75189971923828
449,2024-09-14 21:00:00+00:00,81.4919,62.719017,0.0,0.0,0.0,16.491897583007812
450,2024-09-14 22:00:00+00:00,79.5119,62.949883,0.0,0.0,0.0,14.51190185546875
451,2024-09-14 23:00:00+00:00,76.7219,60.836617,0.0,0.0,0.0,11.721900939941406
452,2024-09-15 00:00:00+00:00,73.301895,61.259705,0.0,0.0,0.0,8.301895141601562
453,2024-09-15 01:00:00+00:00,70.5119,61.051125,0.0,0.0,0.0,5.51190185546875
454,2024-09-15 02:00:00+00:00,67.0919,61.7562,0.0,0.0,0.0,2.0919036865234375
455,2024-09-15 03:00:00+00:00,65.4719,61.49986,0.0,0.0,0.0,0.47190093994140625
456,2024-09-15 04:00:00+00:00,63.8519,60.228264,0.0,0.0,1.148101806640625,0.0
457,2024-09-15 05:00:00+00:00,63.401897,58.813454,0.0,0.0,1.5981025695800781,0.0
458,2024-09-15 06:00:00+00:00,63.2219,57.29429,0.0,0.0,1.7780990600585938,0.0
459,2024-09-15 07:00:00+00:00,61.961903,57.072845,0.0,0.0,3.038097381591797,0.0
460,2024-09-15 08:00:00+00:00,60.6119,56.721085,0.0,0.0,4.388099670410156,0.0
461,2024-09-15 09:00:00+00:00,59.2619,55.708534,0.0,0.0,5.73809814453125,0.0
462,2024-09-15 10:00:00+00:00,58.8119,55.884922,0.0,0.0,6.188098907470703,0.0
463,2024-09-15 11:00:00+00:00,58.1819,54.644966,0.0,0.0,6.8180999755859375,0.0
464,2024-09-15 12:00:00+00:00,62.1419,59.789154,0.0,0.0,2.8581008911132812,0.0
465,2024-09-15 13:00:00+00:00,66.8219,63.79339,0.0,0.0,0.0,1.8218994140625
466,2024-09-15 14:00:00+00:00,71.5019,66.41232,0.0,0.0,0.0,6.501899719238281
467,2024-09-15 15:00:00+00:00,75.551895,66.682594,0.0,0.0,0.0,10.551895141601562
468,2024-09-15 16:00:00+00:00,78.8819,69.08889,0.0,1.0,0.0,13.88189697265625
469,2024-09-15 17:00:00+00:00,79.5119,69.693665,0.0,0.0,0.0,14.51190185546875
470,2024-09-15 18:00:00+00:00,81.5819,64.88064,0.0,0.0,0.0,16.58190155029297
471,2024-09-15 19:00:00+00:00,82.0319,62.676117,0.0,0.0,0.0,17.031898498535156
472,2024-09-15 20:00:00+00:00,83.0219,59.499313,0.0,0.0,0.0,18.021896362304688
473,2024-09-15 21:00:00+00:00,81.8519,61.398735,0.0,0.0,0.0,16.851898193359375
474,2024-09-15 22:00:00+00:00,80.051895,60.849915,0.0,0.0,0.0,15.051895141601562
475,2024-09-15 23:00:00+00:00,74.561905,60.230507,0.0,0.0,0.0,9.561904907226562
476,2024-09-16 00:00:00+00:00,72.0419,58.758312,0.0,0.0,0.0,7.041900634765625
477,2024-09-16 01:00:00+00:00,69.2519,60.989796,0.0,0.0,0.0,4.251899719238281
478,2024-09-16 02:00:00+00:00,66.6419,61.654976,0.0,0.0,0.0,1.6418991088867188
479,2024-09-16 03:00:00+00:00,66.3719,60.015495,0.0,0.0,0.0,1.3719024658203125
480,2024-09-16 04:00:00+00:00,64.5719,56.09931,0.0,0.0,0.4281005859375,0.0
481,2024-09-16 05:00:00+00:00,62.411903,56.161045,0.0,0.0,2.5880966186523438,0.0
482,2024-09-16 06:00:00+00:00,61.6019,55.372517,0.0,0.0,3.398101806640625,0.0
483,2024-09-16 07:00:00+00:00,60.8819,55.350655,0.0,0.0,4.118099212646484,0.0
484,2024-09-16 08:00:00+00:00,60.2519,55.39836,0.0,0.0,4.748100280761719,0.0
485,2024-09-16 09:00:00+00:00,59.8919,54.716652,0.0,0.0,5.108100891113281,0.0
486,2024-09-16 10:00:00+00:00,59.3519,54.188587,0.0,0.0,5.648101806640625,0.0
487,2024-09-16 11:00:00+00:00,58.901897,54.076313,0.0,0.0,6.098102569580078,0.0
488,2024-09-16 12:00:00+00:00,62.7719,59.794937,0.0,0.0,2.228099822998047,0.0
489,2024-09-16 13:00:00+00:00,67.5419,62.53605,0.0,0.0,0.0,2.541900634765625
490,2024-09-16 14:00:00+00:00,71.8619,62.347923,0.0,1.0,0.0,6.861900329589844
491,2024-09-16 15:00:00+00:00,75.7319,63.133495,0.0,0.0,0.0,10.731903076171875
492,2024-09-16 16:00:00+00:00,78.3419,64.25218,0.0,0.0,0.0,13.341903686523438
493,2024-09-16 17:00:00+00:00,79.9619,66.24036,0.0,0.0,0.0,14.961898803710938
494,2024-09-16 18:00:00+00:00,81.4919,65.78792,0.0,0.0,0.0,16.491897583007812
495,2024-09-16 19:00:00+00:00,82.7519,63.88362,0.0,0.0,0.0,17.75189971923828
496,2024-09-16 20:00:00+00:00,83.0219,62.472477,0.0,0.0,0.0,18.021896362304688
497,2024-09-16 21:00:00+00:00,81.6719,61.23352,0.0,0.0,0.0,16.671897888183594
498,2024-09-16 22:00:00+00:00,78.2519,62.267323,0.0,0.0,0.0,13.251899719238281
499,2024-09-16 23:00:00+00:00,75.3719,61.905003,0.0,0.0,0.0,10.371902465820312
500,2024-09-17 00:00:00+00:00,72.6719,60.23114,0.0,0.0,0.0,7.671897888183594
501,2024-09-17 01:00:00+00:00,69.7919,61.886066,0.0,0.0,0.0,4.791900634765625
502,2024-09-17 02:00:00+00:00,68.1719,61.051487,0.0,0.0,0.0,3.1718978881835938
503,2024-09-17 03:00:00+00:00,66.4619,61.140335,0.0,0.0,0.0,1.4618988037109375
504,2024-09-17 04:00:00+00:00,65.0219,60.06896,0.0,0.0,0.0,0.0218963623046875
505,2024-09-17 05:00:00+00:00,63.671898,59.730034,0.0,0.0,1.3281021118164062,0.0
506,2024-09-17 06:00:00+00:00,63.4919,56.86336,0.0,0.0,1.5080986022949219,0.0
507,2024-09-17 07:00:00+00:00,61.961903,55.72298,0.0,0.0,3.038097381591797,0.0
508,2024-09-17 08:00:00+00:00,60.4319,55.574635,0.0,0.0,4.5680999755859375,0.0
509,2024-09-17 09:00:00+00:00,59.5319,55.018524,0.0,0.0,5.468101501464844,0.0
510,2024-09-17 10:00:00+00:00,58.451897,53.635612,0.0,0.0,6.548103332519531,0.0
511,2024-09-17 11:00:00+00:00,58.0919,53.283047,0.0,3.0,6.908100128173828,0.0
512,2024-09-17 12:00:00+00:00,61.691902,57.136696,0.0,0.0,3.3080978393554688,0.0
513,2024-09-17 13:00:00+00:00,66.1919,58.4044,0.0,2.0,0.0,1.1919021606445312
514,2024-09-17 14:00:00+00:00,69.0719,61.1898,0.0,3.0,0.0,4.0718994140625
515,2024-09-17 15:00:00+00:00,73.8419,60.009315,0.0,0.0,0.0,8.841903686523438
516,2024-09-17 16:00:00+00:00,77.6219,61.186523,0.0,0.0,0.0,12.621902465820312
517,2024-09-17 17:00:00+00:00,78.7919,64.210655,0.0,0.0,0.0,13.791900634765625
518,2024-09-17 18:00:00+00:00,80.2319,65.08995,0.0,0.0,0.0,15.231903076171875
519,2024-09-17 19:00:00+00:00,81.2219,64.54488,0.0,0.0,0.0,16.221900939941406
520,2024-09-17 20:00:00+00:00,82.6619,57.903664,0.0,0.0,0.0,17.661903381347656
521,2024-09-17 21:00:00+00:00,81.5819,56.27873,0.0,0.0,0.0,16.58190155029297
522,2024-09-17 22:00:00+00:00,78.0719,59.02314,0.0,0.0,0.0,13.0718994140625
523,2024-09-17 23:00:00+00:00,73.4819,57.322308,0.0,0.0,0.0,8.481903076171875
524,2024-09-18 00:00:00+00:00,69.2519,57.410057,0.0,0.0,0.0,4.251899719238281
525,2024-09-18 01:00:00+00:00,66.1019,60.101685,0.0,0.0,0.0,1.101898193359375
526,2024-09-18 02:00:00+00:00,64.9319,59.980854,0.0,0.0,0.0680999755859375,0.0
527,2024-09-18 03:00:00+00:00,63.3119,60.013893,0.0,0.0,1.6880989074707031,0.0
528,2024-09-18 04:00:00+00:00,61.8719,58.906334,0.0,0.0,3.128101348876953,0.0
529,2024-09-18 05:00:00+00:00,60.701897,57.126556,0.0,0.0,4.298103332519531,0.0
530,2024-09-18 06:00:00+00:00,60.6119,56.721085,0.0,1.0,4.388099670410156,0.0
531,2024-09-18 07:00:00+00:00,59.441902,55.57051,0.0,0.0,5.558097839355469,0.0
532,2024-09-18 08:00:00+00:00,58.901897,55.35401,0.0,0.0,6.098102569580078,0.0
533,2024-09-18 09:00:00+00:00,58.8119,55.884922,0.0,2.0,6.188098907470703,0.0
534,2024-09-18 10:00:00+00:00,60.0719,57.129066,0.0,2.0,4.9281005859375,0.0
535,2024-09-18 11:00:00+00:00,58.451897,54.59691,0.0,0.0,6.548103332519531,0.0
536,2024-09-18 12:00:00+00:00,62.0519,59.393547,0.0,0.0,2.948101043701172,0.0
537,2024-09-18 13:00:00+00:00,65.7419,62.089138,0.0,0.0,0.0,0.7418975830078125
538,2024-09-18 14:00:00+00:00,69.7919,62.985367,0.0,0.0,0.0,4.791900634765625
539,2024-09-18 15:00:00+00:00,74.0219,63.617146,0.0,0.0,0.0,9.021896362304688
540,2024-09-18 16:00:00+00:00,76.2719,62.75525,0.0,0.0,0.0,11.271896362304688
541,2024-09-18 17:00:00+00:00,79.1519,64.07617,0.0,0.0,0.0,14.151901245117188
542,2024-09-18 18:00:00+00:00,80.7719,64.62312,0.0,0.0,0.0,15.771896362304688
543,2024-09-18 19:00:00+00:00,81.5819,62.802216,0.0,0.0,0.0,16.58190155029297
544,2024-09-18 20:00:00+00:00,81.2219,63.523735,0.0,0.0,0.0,16.221900939941406
545,2024-09-18 21:00:00+00:00,79.4219,62.865913,0.0,1.0,0.0,14.421897888183594
546,2024-09-18 22:00:00+00:00,75.6419,65.167496,0.0,1.0,0.0,10.641899108886719
547,2024-09-18 23:00:00+00:00,73.5719,60.64758,0.0,1.0,0.0,8.5718994140625
548,2024-09-19 00:00:00+00:00,69.7019,59.87983,0.0,3.0,0.0,4.701896667480469
549,2024-09-19 01:00:00+00:00,67.4519,61.417496,0.0,3.0,0.0,2.4518966674804688
550,2024-09-19 02:00:00+00:00,67.0019,59.554184,0.0,2.0,0.0,2.0018997192382812
551,2024-09-19 03:00:00+00:00,64.5719,60.28947,0.0,3.0,0.4281005859375,0.0
552,2024-09-19 04:00:00+00:00,63.2219,59.60795,0.0,3.0,1.7780990600585938,0.0
553,2024-09-19 05:00:00+00:00,62.7719,58.845085,0.0,3.0,2.228099822998047,0.0
554,2024-09-19 06:00:00+00:00,62.5019,58.256935,0.0,3.0,2.4981002807617188,0.0
555,2024-09-19 07:00:00+00:00,61.0619,57.481056,0.0,1.0,3.938098907470703,0.0
556,2024-09-19 08:00:00+00:00,60.4319,56.860687,0.0,0.0,4.5680999755859375,0.0
557,2024-09-19 09:00:00+00:00,59.441902,55.25202,0.0,2.0,5.558097839355469,0.0
558,2024-09-19 10:00:00+00:00,58.9919,53.505135,0.0,0.0,6.008098602294922,0.0
559,2024-09-19 11:00:00+00:00,58.6319,53.484486,0.0,2.0,6.368099212646484,0.0
560,2024-09-19 12:00:00+00:00,62.411903,60.360504,0.0,0.0,2.5880966186523438,0.0
561,2024-09-19 13:00:00+00:00,66.7319,64.02022,0.0,0.0,0.0,1.731903076171875
562,2024-09-19 14:00:00+00:00,70.1519,63.693943,0.0,0.0,0.0,5.1519012451171875
563,2024-09-19 15:00:00+00:00,73.6619,65.627884,0.0,0.0,0.0,8.661903381347656
564,2024-09-19 16:00:00+00:00,75.3719,65.316505,0.0,0.0,0.0,10.371902465820312
565,2024-09-19 17:00:00+00:00,78.1619,63.14676,0.0,0.0,0.0,13.161903381347656
566,2024-09-19 18:00:00+00:00,79.7819,61.66654,0.0,0.0,0.0,14.781898498535156
567,2024-09-19 19:00:00+00:00,80.2319,62.083546,0.0,0.0,0.0,15.231903076171875
568,2024-09-19 20:00:00+00:00,80.5919,57.297176,0.0,0.0,0.0,15.591903686523438
569,2024-09-19 21:00:00+00:00,77.7119,58.148994,0.0,0.0,0.0,12.711898803710938
570,2024-09-19 22:00:00+00:00,76.2719,59.926704,0.0,1.0,0.0,11.271896362304688
571,2024-09-19 23:00:00+00:00,73.2119,58.497868,0.0,0.0,0.0,8.211898803710938
572,2024-09-20 00:00:00+00:00,70.4219,58.94261,0.0,0.0,0.0,5.421897888183594
573,2024-09-20 01:00:00+00:00,68.6219,58.447693,0.0,0.0,0.0,3.6219024658203125
574,2024-09-20 02:00:00+00:00,66.0119,57.86123,0.0,0.0,0.0,1.01190185546875
575,2024-09-20 03:00:00+00:00,63.7619,58.835316,0.0,0.0,1.23809814453125,0.0
576,2024-09-20 04:00:00+00:00,63.2219,57.635334,0.0,0.0,1.7780990600585938,0.0
577,2024-09-20 05:00:00+00:00,61.961903,56.740772,0.0,0.0,3.038097381591797,0.0
578,2024-09-20 06:00:00+00:00,61.961903,55.72298,0.0,0.0,3.038097381591797,0.0
579,2024-09-20 07:00:00+00:00,61.6019,55.026306,0.0,0.0,3.398101806640625,0.0
580,2024-09-20 08:00:00+00:00,59.711903,55.195045,0.0,3.0,5.288097381591797,0.0
581,2024-09-20 09:00:00+00:00,60.3419,56.77206,0.0,3.0,4.658100128173828,0.0
582,2024-09-20 10:00:00+00:00,60.8819,57.30381,0.0,45.0,4.118099212646484,0.0
583,2024-09-20 11:00:00+00:00,61.5119,60.065674,0.0,45.0,3.48809814453125,0.0
584,2024-09-20 12:00:00+00:00,61.421898,60.851425,0.0,3.0,3.5781021118164062,0.0
585,2024-09-20 13:00:00+00:00,62.6819,61.22843,0.0,3.0,2.3180999755859375,0.0
586,2024-09-20 14:00:00+00:00,65.4719,61.49986,0.0,0.0,0.0,0.47190093994140625
587,2024-09-20 15:00:00+00:00,70.4219,62.866837,0.0,0.0,0.0,5.421897888183594
588,2024-09-20 16:00:00+00:00,73.8419,62.61968,0.0,0.0,0.0,8.841903686523438
589,2024-09-20 17:00:00+00:00,75.0119,64.971405,0.0,0.0,0.0,10.01190185546875
590,2024-09-20 18:00:00+00:00,77.4419,63.40379,0.0,0.0,0.0,12.441902160644531
591,2024-09-20 19:00:00+00:00,78.7019,63.17448,0.0,1.0,0.0,13.701896667480469
592,2024-09-20 20:00:00+00:00,77.0819,62.1327,0.0,0.0,0.0,12.081901550292969
593,2024-09-20 21:00:00+00:00,76.4519,62.925297,0.0,0.0,0.0,11.451896667480469
594,2024-09-20 22:00:00+00:00,75.0119,62.450676,0.0,0.0,0.0,10.01190185546875
595,2024-09-20 23:00:00+00:00,71.8619,61.549675,0.0,0.0,0.0,6.861900329589844
596,2024-09-21 00:00:00+00:00,71.1419,59.628273,0.0,0.0,0.0,6.141899108886719
597,2024-09-21 01:00:00+00:00,70.1519,59.508812,0.0,3.0,0.0,5.1519012451171875
598,2024-09-21 02:00:00+00:00,67.9919,60.51319,0.0,0.0,0.0,2.9918975830078125
599,2024-09-21 03:00:00+00:00,65.8319,59.137524,0.0,0.0,0.0,0.8319015502929688
600,2024-09-21 04:00:00+00:00,66.1019,59.752724,0.0,0.0,0.0,1.101898193359375
601,2024-09-21 05:00:00+00:00,64.4819,58.175983,0.0,0.0,0.518096923828125,0.0
602,2024-09-21 06:00:00+00:00,62.6819,57.77785,0.0,1.0,2.3180999755859375,0.0
603,2024-09-21 07:00:00+00:00,62.0519,56.15366,0.0,0.0,2.948101043701172,0.0
604,2024-09-21 08:00:00+00:00,60.2519,54.735497,0.0,0.0,4.748100280761719,0.0
605,2024-09-21 09:00:00+00:00,59.8919,53.70775,0.0,0.0,5.108100891113281,0.0
606,2024-09-21 10:00:00+00:00,58.8119,52.99462,0.0,0.0,6.188098907470703,0.0
607,2024-09-21 11:00:00+00:00,57.3719,51.923107,0.0,1.0,7.628101348876953,0.0
608,2024-09-21 12:00:00+00:00,60.2519,53.713997,0.0,0.0,4.748100280761719,0.0
609,2024-09-21 13:00:00+00:00,63.7619,55.31823,0.0,0.0,1.23809814453125,0.0
610,2024-09-21 14:00:00+00:00,67.3619,56.437607,0.0,1.0,0.0,2.3619003295898438
611,2024-09-21 15:00:00+00:00,71.051895,58.69421,0.0,0.0,0.0,6.0518951416015625
612,2024-09-21 16:00:00+00:00,73.7519,58.535366,0.0,1.0,0.0,8.751899719238281
613,2024-09-21 17:00:00+00:00,75.0119,57.244408,0.0,0.0,0.0,10.01190185546875
614,2024-09-21 18:00:00+00:00,76.5419,58.66317,0.0,1.0,0.0,11.541900634765625
615,2024-09-21 19:00:00+00:00,76.0919,59.758705,0.0,0.0,0.0,11.091903686523438
616,2024-09-21 20:00:00+00:00,75.551895,58.759453,0.0,1.0,0.0,10.551895141601562
617,2024-09-21 21:00:00+00:00,74.2019,59.427876,0.0,0.0,0.0,9.201896667480469
618,2024-09-21 22:00:00+00:00,72.0419,60.48528,0.0,1.0,0.0,7.041900634765625
619,2024-09-21 23:00:00+00:00,70.5119,57.74997,0.0,0.0,0.0,5.51190185546875
620,2024-09-22 00:00:00+00:00,69.1619,57.324497,0.0,0.0,0.0,4.161903381347656
621,2024-09-22 01:00:00+00:00,66.3719,57.456425,0.0,0.0,0.0,1.3719024658203125
622,2024-09-22 02:00:00+00:00,64.9319,54.118317,0.0,0.0,0.0680999755859375,0.0
623,2024-09-22 03:00:00+00:00,64.1219,52.531483,0.0,0.0,0.8780975341796875,0.0
624,2024-09-22 04:00:00+00:00,63.1319,52.797256,0.0,1.0,1.8680992126464844,0.0
625,2024-09-22 05:00:00+00:00,61.961903,52.454006,0.0,0.0,3.038097381591797,0.0
626,2024-09-22 06:00:00+00:00,60.9719,52.62744,0.0,0.0,4.028099060058594,0.0
627,2024-09-22 07:00:00+00:00,60.3419,52.744823,0.0,0.0,4.658100128173828,0.0
628,2024-09-22 08:00:00+00:00,59.5319,51.961006,0.0,0.0,5.468101501464844,0.0
629,2024-09-22 09:00:00+00:00,58.6319,50.73225,0.0,0.0,6.368099212646484,0.0
630,2024-09-22 10:00:00+00:00,57.4619,49.957718,0.0,0.0,7.5381011962890625,0.0
631,2024-09-22 11:00:00+00:00,57.0119,49.166836,0.0,2.0,7.98809814453125,0.0
632,2024-09-22 12:00:00+00:00,60.161903,53.97062,0.0,2.0,4.838096618652344,0.0
633,2024-09-22 13:00:00+00:00,63.401897,53.83593,0.0,0.0,1.5981025695800781,0.0
634,2024-09-22 14:00:00+00:00,66.1919,55.72335,0.0,0.0,0.0,1.1919021606445312
635,2024-09-22 15:00:00+00:00,69.2519,56.120945,0.0,0.0,0.0,4.251899719238281
636,2024-09-22 16:00:00+00:00,71.5919,56.510063,0.0,1.0,0.0,6.5919036865234375
637,2024-09-22 17:00:00+00:00,71.5919,55.55745,0.0,1.0,0.0,6.5919036865234375
638,2024-09-22 18:00:00+00:00,72.311905,56.71116,0.0,3.0,0.0,7.3119049072265625
639,2024-09-22 19:00:00+00:00,72.4919,55.90874,0.0,3.0,0.0,7.4918975830078125
640,2024-09-22 20:00:00+00:00,72.2219,55.160763,0.0,0.0,0.0,7.221900939941406
641,2024-09-22 21:00:00+00:00,71.5919,55.070053,0.0,0.0,0.0,6.5919036865234375
642,2024-09-22 22:00:00+00:00,69.7019,54.737457,0.0,0.0,0.0,4.701896667480469
643,2024-09-22 23:00:00+00:00,66.1019,51.359825,0.0,0.0,0.0,1.101898193359375
644,2024-09-23 00:00:00+00:00,66.1919,49.059086,0.0,0.0,0.0,1.1919021606445312
645,2024-09-23 01:00:00+00:00,64.1219,48.57748,0.0,0.0,0.8780975341796875,0.0
646,2024-09-23 02:00:00+00:00,62.8619,47.8625,0.0,0.0,2.1380996704101562,0.0
647,2024-09-23 03:00:00+00:00,61.0619,49.620205,0.0,0.0,3.938098907470703,0.0
648,2024-09-23 04:00:00+00:00,60.6119,49.99378,0.0,0.0,4.388099670410156,0.0
649,2024-09-23 05:00:00+00:00,59.6219,48.249866,0.0,0.0,5.378101348876953,0.0
650,2024-09-23 06:00:00+00:00,59.0819,45.646976,0.0,0.0,5.918098449707031,0.0
651,2024-09-23 07:00:00+00:00,58.1819,43.92337,0.0,0.0,6.8180999755859375,0.0
652,2024-09-23 08:00:00+00:00,57.5519,43.33149,0.0,0.0,7.448101043701172,0.0
653,2024-09-23 09:00:00+00:00,57.3719,43.60154,0.0,2.0,7.628101348876953,0.0
654,2024-09-23 10:00:00+00:00,58.0019,44.62847,0.0,3.0,6.998100280761719,0.0
655,2024-09-23 11:00:00+00:00,58.451897,46.32023,0.0,2.0,6.548103332519531,0.0
656,2024-09-23 12:00:00+00:00,59.0819,47.329594,0.0,1.0,5.918098449707031,0.0
657,2024-09-23 13:00:00+00:00,60.5219,48.697548,0.0,0.0,4.478099822998047,0.0
658,2024-09-23 14:00:00+00:00,62.0519,49.73372,0.0,1.0,2.948101043701172,0.0
659,2024-09-23 15:00:00+00:00,63.941902,51.099083,0.0,1.0,1.0580978393554688,0.0
660,2024-09-23 16:00:00+00:00,64.301895,51.439644,0.0,3.0,0.6981048583984375,0.0
661,2024-09-23 17:00:00+00:00,66.4619,52.15371,0.0,3.0,0.0,1.4618988037109375
662,2024-09-23 18:00:00+00:00,66.6419,52.322952,0.0,2.0,0.0,1.6418991088867188
663,2024-09-23 19:00:00+00:00,66.9119,54.339737,0.0,2.0,0.0,1.9119033813476562
664,2024-09-23 20:00:00+00:00,66.6419,54.083908,0.0,2.0,0.0,1.6418991088867188
665,2024-09-23 21:00:00+00:00,66.1019,52.263916,0.0,2.0,0.0,1.101898193359375
666,2024-09-23 22:00:00+00:00,64.3919,52.788315,0.0,1.0,0.6081008911132812,0.0
667,2024-09-23 23:00:00+00:00,63.1319,50.7575,0.0,1.0,1.8680992126464844,0.0
668,2024-09-24 00:00:00+00:00,63.941902,50.228554,0.0,2.0,1.0580978393554688,0.0
