time,Boiler 1 MBtu,Boiler 2 MBtu,Total Boiler NG Consumption (MBtu),Pump 4a kW (Correlated),Pump 4b kW (Correlated),Heating System kW,AHU 19 Total kW (Correlated),HRU Total kW (Correlated),Pump 1a kW (Formula Based),Pump 1b kW (Formula Based),Pump 2a kW (Correlated),Pump 2b kW (Correlated),Pump 3a kW (Formula Based),Pump 3b kW (Formula Based),Tower Fan 1 kW (Correlated),Tower Fan 2 kW (Correlated),Chiller kW,Total CHW kW
2024-09-24 19:00:00-04:00,46.628701594533034,0.0,46.628701594533034,4.727878882302038,0.284156368,5.012035250302038,7.8645249783386255,19.168017223275342,59.65598975999999,0.0,7.574047174031106,0.034288804,22.37099616,0.0,0.12219461369859928,0.13672392274696715,287.9000040690104,377.7942445034871
2024-09-24 20:00:00-04:00,0.0,0.0,0.0,4.32118458071516,0.284156368,4.60534094871516,7.8645249783386255,19.24693569165732,59.65598975999999,0.0,7.550159434971123,0.034288804,22.37099616,0.0,0.1241753216565505,0.1389401428701814,454.2000071207682,544.0745567442661
2024-09-24 21:00:00-04:00,31.08580106302202,0.0,31.08580106302202,2.698728922396271,0.284156368,2.982885290396271,7.685641051022245,1.481007754462035,44.741992319999994,0.0,5.867624798013722,0.034288804,16.77824712,0.0,0.023952215761611963,0.026800206639933613,122.50000015894571,189.972905623361
2024-09-24 22:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,7.632956128477243,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-24 23:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,4.496844657224845,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 00:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 01:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 02:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 03:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 04:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 05:00:00-04:00,0.0,0.0,0.0,2.816003564284024,0.284156368,3.1001599322840243,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 06:00:00-04:00,0.0,0.0,0.0,3.604989241346523,0.284156368,3.889145609346523,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-25 07:00:00-04:00,901.4882308276386,0.0,901.4882308276386,5.214284969790443,0.284156368,5.498441337790442,7.000384497215165,17.39235812444572,54.684657279999996,0.0,7.661397856407346,0.034288804,20.50674648,0.0,0.10568393701516064,0.11825007668256822,337.6666666666667,420.77769110077173
2024-09-25 08:00:00-04:00,31.08580106302202,0.0,31.08580106302202,5.655394779837865,0.284156368,5.939551147837864,7.798262634003225,18.930085418219285,59.65598975999999,0.0,7.692393710885386,0.034288804,22.37099616,0.0,0.0718566472848359,0.08040061991980084,389.70000203450525,479.6059277365952
2024-09-25 09:00:00-04:00,0.0,0.0,0.0,0.49698474072621845,4.850133822749961,5.3471185634761795,7.805988653397615,18.887867637149114,59.65598975999999,0.0,0.742283524230682,7.06832467450804,22.37099616,0.0,0.0791402634131588,0.0885502800292366,291.73333740234375,381.73862206452486
2024-09-25 10:00:00-04:00,31.08580106302202,0.0,31.08580106302202,0.0458391928250984,5.00008521999186,5.045924412816958,7.799516586226713,19.087708721782867,4.97133248,19.103323230039358,0.13402556,7.171421521397012,22.37099616,0.0,0.07185664728483589,0.053600413279867226,394.66666666666663,448.54322267866775
2024-09-25 11:00:00-04:00,93.25740318906607,0.0,93.25740318906607,0.0458391928250984,5.525223927459345,5.571063120284444,7.786572451884909,19.101178145941287,0.0,21.53034089640676,0.13402556,7.218994986504266,1.8642496800000001,22.37099616,0.12217171627018839,0.1366983027450833,287.10000101725257,340.4774783191789
